Label,auc,improve_sample_id,improve_chem_id
0.898,0.898,ACH-000841,Drug_802
0.8365,0.8365,ACH-000841,Drug_435
0.965,0.965,ACH-000841,Drug_1507
0.9165,0.9165,ACH-000841,Drug_665
0.839,0.839,ACH-000841,Drug_1005
0.8535,0.8535,ACH-000841,Drug_1040
0.7882,0.7882,ACH-000842,Drug_749
0.8849,0.8849,ACH-000842,Drug_1326
0.9665,0.9665,ACH-000842,Drug_1279
0.6067,0.6067,ACH-000842,Drug_1087
0.5339,0.5339,ACH-000842,Drug_1127
0.724,0.724,ACH-000842,Drug_685
0.9746,0.9746,ACH-000842,Drug_413
0.9852,0.9852,ACH-000842,Drug_564
0.735,0.735,ACH-000842,Drug_870
0.7767,0.7767,ACH-000842,Drug_1520
0.6545,0.6545,ACH-000842,Drug_614
1.0,1.0,ACH-000842,Drug_802
0.8907,0.8907,ACH-000842,Drug_435
0.9251,0.9251,ACH-000842,Drug_665
0.8158,0.8158,ACH-000842,Drug_1005
0.986,0.986,ACH-000842,Drug_1040
0.8684,0.8684,ACH-000843,Drug_749
0.548,0.548,ACH-000843,Drug_490
0.9558,0.9558,ACH-000843,Drug_558
0.7674,0.7674,ACH-000843,Drug_1087
0.3476,0.3476,ACH-000843,Drug_1127
0.8887,0.8887,ACH-000843,Drug_685
0.9421,0.9421,ACH-000843,Drug_564
0.8091,0.8091,ACH-000843,Drug_870
0.8081,0.8081,ACH-000843,Drug_1520
0.6318,0.6318,ACH-000843,Drug_614
0.9092,0.9092,ACH-000843,Drug_802
0.798,0.798,ACH-000843,Drug_435
0.9475,0.9475,ACH-000843,Drug_1507
0.8595,0.8595,ACH-000843,Drug_665
0.8412,0.8412,ACH-000843,Drug_1005
0.8993,0.8993,ACH-000843,Drug_1040
0.8912,0.8912,ACH-000846,Drug_749
0.7737,0.7737,ACH-000846,Drug_1326
0.9303,0.9303,ACH-000846,Drug_1279
0.6964,0.6964,ACH-000846,Drug_1087
0.898,0.898,ACH-000846,Drug_768
0.5035,0.5035,ACH-000846,Drug_1127
0.7885,0.7885,ACH-000846,Drug_413
0.757,0.757,ACH-000846,Drug_870
0.7895,0.7895,ACH-000846,Drug_1520
0.7752,0.7752,ACH-000846,Drug_643
0.7523,0.7523,ACH-000846,Drug_883
0.4439,0.4439,ACH-000846,Drug_614
0.8808,0.8808,ACH-000846,Drug_802
0.9527,0.9527,ACH-000846,Drug_1507
0.8292,0.8292,ACH-000846,Drug_1005
0.8332,0.8332,ACH-000846,Drug_1040
0.7705,0.7705,ACH-000847,Drug_749
0.7784,0.7784,ACH-000847,Drug_1326
0.4768,0.4768,ACH-000847,Drug_490
0.8279,0.8279,ACH-000847,Drug_558
0.7536,0.7536,ACH-000847,Drug_895
0.7402,0.7402,ACH-000847,Drug_195
0.9376,0.9376,ACH-000847,Drug_1279
0.9934,0.9934,ACH-000847,Drug_1087
0.7678,0.7678,ACH-000847,Drug_768
0.357,0.357,ACH-000847,Drug_1127
0.9778,0.9778,ACH-000847,Drug_685
0.7868,0.7868,ACH-000847,Drug_413
0.9365,0.9365,ACH-000847,Drug_564
0.7323,0.7323,ACH-000847,Drug_870
0.7188,0.7188,ACH-000847,Drug_643
0.845,0.845,ACH-000847,Drug_883
0.9678,0.9678,ACH-000847,Drug_802
0.9666,0.9666,ACH-000847,Drug_1507
0.8202,0.8202,ACH-000847,Drug_665
0.7188,0.7188,ACH-000849,Drug_749
0.7182,0.7182,ACH-000849,Drug_1326
0.5739,0.5739,ACH-000849,Drug_490
0.8045,0.8045,ACH-000849,Drug_558
0.5309,0.5309,ACH-000849,Drug_895
0.5571,0.5571,ACH-000849,Drug_195
0.8774,0.8774,ACH-000849,Drug_1279
0.8381,0.8381,ACH-000849,Drug_768
0.8698,0.8698,ACH-000849,Drug_685
0.8441,0.8441,ACH-000849,Drug_413
0.9609,0.9609,ACH-000849,Drug_564
0.6984,0.6984,ACH-000849,Drug_870
0.7436,0.7436,ACH-000849,Drug_643
0.7136,0.7136,ACH-000849,Drug_883
0.737,0.737,ACH-000849,Drug_614
0.7329,0.7329,ACH-000849,Drug_435
0.8845,0.8845,ACH-000849,Drug_1507
0.8127,0.8127,ACH-000849,Drug_665
0.8642,0.8642,ACH-000849,Drug_1005
0.7631,0.7631,ACH-000849,Drug_1040
0.8801,0.8801,ACH-000851,Drug_749
0.965,0.965,ACH-000851,Drug_558
0.691,0.691,ACH-000851,Drug_195
0.8286,0.8286,ACH-000851,Drug_1279
0.2959,0.2959,ACH-000851,Drug_1127
0.9261,0.9261,ACH-000851,Drug_685
0.962,0.962,ACH-000851,Drug_564
0.8167,0.8167,ACH-000851,Drug_643
0.5798,0.5798,ACH-000851,Drug_614
0.9186,0.9186,ACH-000851,Drug_435
0.955,0.955,ACH-000851,Drug_1507
0.9399,0.9399,ACH-000851,Drug_665
0.9178,0.9178,ACH-000851,Drug_1005
0.9874,0.9874,ACH-000851,Drug_1040
0.8044,0.8044,ACH-000853,Drug_1326
0.3789,0.3789,ACH-000853,Drug_490
0.8638,0.8638,ACH-000853,Drug_558
0.6287,0.6287,ACH-000853,Drug_895
0.783,0.783,ACH-000853,Drug_195
0.8866,0.8866,ACH-000853,Drug_768
0.6827,0.6827,ACH-000853,Drug_1127
0.9684,0.9684,ACH-000853,Drug_685
0.8379,0.8379,ACH-000853,Drug_413
0.9789,0.9789,ACH-000853,Drug_564
0.839,0.839,ACH-000853,Drug_643
0.8343,0.8343,ACH-000853,Drug_802
0.8835,0.8835,ACH-000853,Drug_435
1.0,1.0,ACH-000853,Drug_1507
0.8346,0.8346,ACH-000853,Drug_665
0.831,0.831,ACH-000853,Drug_1005
0.8412,0.8412,ACH-000853,Drug_1040
0.91,0.91,ACH-000855,Drug_749
0.8333,0.8333,ACH-000855,Drug_1326
0.5783,0.5783,ACH-000855,Drug_490
0.986,0.986,ACH-000855,Drug_558
0.7396,0.7396,ACH-000855,Drug_195
0.8998,0.8998,ACH-000855,Drug_1087
0.5223,0.5223,ACH-000855,Drug_1127
0.9636,0.9636,ACH-000855,Drug_564
0.8445,0.8445,ACH-000855,Drug_870
0.8819,0.8819,ACH-000855,Drug_1520
0.8868,0.8868,ACH-000855,Drug_643
0.9919,0.9919,ACH-000855,Drug_802
0.8931,0.8931,ACH-000855,Drug_435
0.8587,0.8587,ACH-000855,Drug_665
0.9495,0.9495,ACH-000855,Drug_1005
0.9712,0.9712,ACH-000855,Drug_1040
0.7451,0.7451,ACH-000857,Drug_749
0.716,0.716,ACH-000857,Drug_1326
0.4343,0.4343,ACH-000857,Drug_490
0.9875,0.9875,ACH-000857,Drug_558
0.6327,0.6327,ACH-000857,Drug_895
0.6929,0.6929,ACH-000857,Drug_1087
0.9388,0.9388,ACH-000857,Drug_768
0.7136,0.7136,ACH-000857,Drug_685
0.8532,0.8532,ACH-000857,Drug_413
0.8494,0.8494,ACH-000857,Drug_564
0.8093,0.8093,ACH-000857,Drug_1520
0.9396,0.9396,ACH-000857,Drug_643
0.6853,0.6853,ACH-000857,Drug_883
0.5701,0.5701,ACH-000857,Drug_614
0.9795,0.9795,ACH-000857,Drug_802
0.6916,0.6916,ACH-000857,Drug_435
0.8423,0.8423,ACH-000857,Drug_1507
0.7573,0.7573,ACH-000857,Drug_665
0.9085,0.9085,ACH-000857,Drug_1005
0.9838,0.9838,ACH-000857,Drug_1040
0.8997,0.8997,ACH-000858,Drug_749
0.8475,0.8475,ACH-000858,Drug_1326
0.4773,0.4773,ACH-000858,Drug_490
0.9947,0.9947,ACH-000858,Drug_558
0.6805,0.6805,ACH-000858,Drug_1087
0.385,0.385,ACH-000858,Drug_1127
0.8407,0.8407,ACH-000858,Drug_685
0.9453,0.9453,ACH-000858,Drug_564
0.8769,0.8769,ACH-000858,Drug_870
0.9685,0.9685,ACH-000858,Drug_1520
0.963,0.963,ACH-000858,Drug_883
0.5764,0.5764,ACH-000858,Drug_614
0.8123,0.8123,ACH-000858,Drug_802
0.9219,0.9219,ACH-000858,Drug_435
0.958,0.958,ACH-000858,Drug_1507
0.9851,0.9851,ACH-000858,Drug_665
0.9264,0.9264,ACH-000858,Drug_1040
0.8069,0.8069,ACH-000859,Drug_749
0.814,0.814,ACH-000859,Drug_1326
0.5352,0.5352,ACH-000859,Drug_490
0.8261,0.8261,ACH-000859,Drug_558
0.7762,0.7762,ACH-000859,Drug_195
0.9226,0.9226,ACH-000859,Drug_1279
0.7757,0.7757,ACH-000859,Drug_1087
0.8086,0.8086,ACH-000859,Drug_768
0.3861,0.3861,ACH-000859,Drug_1127
0.854,0.854,ACH-000859,Drug_685
0.8593,0.8593,ACH-000859,Drug_413
0.9764,0.9764,ACH-000859,Drug_564
0.7604,0.7604,ACH-000859,Drug_870
0.8696,0.8696,ACH-000859,Drug_1520
0.8485,0.8485,ACH-000859,Drug_643
0.8392,0.8392,ACH-000859,Drug_883
0.4943,0.4943,ACH-000859,Drug_614
0.8401,0.8401,ACH-000859,Drug_802
0.6739,0.6739,ACH-000859,Drug_435
0.9365,0.9365,ACH-000859,Drug_1507
0.7294,0.7294,ACH-000859,Drug_665
0.8187,0.8187,ACH-000859,Drug_1005
0.8434,0.8434,ACH-000859,Drug_1040
0.8323,0.8323,ACH-000860,Drug_749
0.8096,0.8096,ACH-000860,Drug_1326
0.4927,0.4927,ACH-000860,Drug_490
0.884,0.884,ACH-000860,Drug_558
0.6893,0.6893,ACH-000860,Drug_195
0.8719,0.8719,ACH-000860,Drug_1279
0.5759,0.5759,ACH-000860,Drug_1087
0.9135,0.9135,ACH-000860,Drug_768
0.6656,0.6656,ACH-000860,Drug_685
0.8179,0.8179,ACH-000860,Drug_413
0.739,0.739,ACH-000860,Drug_870
0.7729,0.7729,ACH-000860,Drug_1520
0.8104,0.8104,ACH-000860,Drug_643
0.7583,0.7583,ACH-000860,Drug_883
0.6773,0.6773,ACH-000860,Drug_614
0.7823,0.7823,ACH-000860,Drug_435
0.9506,0.9506,ACH-000860,Drug_1507
0.841,0.841,ACH-000860,Drug_665
0.8831,0.8831,ACH-000860,Drug_1005
0.8397,0.8397,ACH-000860,Drug_1040
0.8979,0.8979,ACH-000862,Drug_749
0.83,0.83,ACH-000862,Drug_1326
0.4742,0.4742,ACH-000862,Drug_490
0.9902,0.9902,ACH-000862,Drug_558
0.6553,0.6553,ACH-000862,Drug_895
0.6761,0.6761,ACH-000862,Drug_195
0.8785,0.8785,ACH-000862,Drug_1279
0.659,0.659,ACH-000862,Drug_1087
0.8401,0.8401,ACH-000862,Drug_768
0.441,0.441,ACH-000862,Drug_1127
0.7916,0.7916,ACH-000862,Drug_685
0.9872,0.9872,ACH-000862,Drug_413
0.9344,0.9344,ACH-000862,Drug_564
0.7541,0.7541,ACH-000862,Drug_870
0.9232,0.9232,ACH-000862,Drug_1520
0.8311,0.8311,ACH-000862,Drug_643
0.9451,0.9451,ACH-000862,Drug_883
0.8126,0.8126,ACH-000862,Drug_802
0.8213,0.8213,ACH-000862,Drug_435
0.9278,0.9278,ACH-000862,Drug_665
0.9691,0.9691,ACH-000862,Drug_1005
0.8715,0.8715,ACH-000862,Drug_1040
0.8634,0.8634,ACH-000863,Drug_749
0.9457,0.9457,ACH-000863,Drug_1326
0.5457,0.5457,ACH-000863,Drug_490
0.7966,0.7966,ACH-000863,Drug_558
0.5791,0.5791,ACH-000863,Drug_895
0.9853,0.9853,ACH-000863,Drug_1279
0.6728,0.6728,ACH-000863,Drug_1087
0.8848,0.8848,ACH-000863,Drug_768
0.4191,0.4191,ACH-000863,Drug_1127
0.701,0.701,ACH-000863,Drug_685
0.9443,0.9443,ACH-000863,Drug_413
0.716,0.716,ACH-000863,Drug_564
0.6839,0.6839,ACH-000863,Drug_870
0.7494,0.7494,ACH-000863,Drug_1520
0.8802,0.8802,ACH-000863,Drug_643
0.8864,0.8864,ACH-000863,Drug_883
0.6784,0.6784,ACH-000863,Drug_614
0.9553,0.9553,ACH-000863,Drug_802
0.8001,0.8001,ACH-000863,Drug_665
0.9031,0.9031,ACH-000863,Drug_1005
0.8556,0.8556,ACH-000866,Drug_749
0.8005,0.8005,ACH-000866,Drug_1326
0.4547,0.4547,ACH-000866,Drug_490
0.8129,0.8129,ACH-000866,Drug_558
0.4732,0.4732,ACH-000866,Drug_895
0.4108,0.4108,ACH-000866,Drug_195
0.9479,0.9479,ACH-000866,Drug_1279
0.8712,0.8712,ACH-000866,Drug_1087
0.996,0.996,ACH-000866,Drug_768
0.2966,0.2966,ACH-000866,Drug_1127
0.9307,0.9307,ACH-000866,Drug_685
0.9508,0.9508,ACH-000866,Drug_564
0.7244,0.7244,ACH-000866,Drug_870
0.6988,0.6988,ACH-000866,Drug_1520
0.7684,0.7684,ACH-000866,Drug_643
0.4795,0.4795,ACH-000866,Drug_614
0.9342,0.9342,ACH-000866,Drug_802
0.8839,0.8839,ACH-000866,Drug_435
0.8293,0.8293,ACH-000866,Drug_1005
0.9309,0.9309,ACH-000866,Drug_1040
0.8241,0.8241,ACH-000869,Drug_749
0.8861,0.8861,ACH-000869,Drug_1326
0.4821,0.4821,ACH-000869,Drug_490
0.8158,0.8158,ACH-000869,Drug_558
0.8414,0.8414,ACH-000869,Drug_1279
0.8549,0.8549,ACH-000869,Drug_1087
0.8302,0.8302,ACH-000869,Drug_768
0.4108,0.4108,ACH-000869,Drug_1127
0.8763,0.8763,ACH-000869,Drug_685
0.8564,0.8564,ACH-000869,Drug_564
0.7031,0.7031,ACH-000869,Drug_870
0.7673,0.7673,ACH-000869,Drug_1520
0.812,0.812,ACH-000869,Drug_614
0.8412,0.8412,ACH-000869,Drug_802
0.8813,0.8813,ACH-000869,Drug_435
0.9557,0.9557,ACH-000869,Drug_1507
0.8111,0.8111,ACH-000869,Drug_665
0.8658,0.8658,ACH-000869,Drug_1040
0.7953,0.7953,ACH-000876,Drug_749
0.4415,0.4415,ACH-000876,Drug_490
0.8872,0.8872,ACH-000876,Drug_558
0.8198,0.8198,ACH-000876,Drug_195
0.9574,0.9574,ACH-000876,Drug_1087
0.8112,0.8112,ACH-000876,Drug_768
0.9438,0.9438,ACH-000876,Drug_685
0.7555,0.7555,ACH-000876,Drug_413
0.7583,0.7583,ACH-000876,Drug_870
0.9559,0.9559,ACH-000876,Drug_1520
0.7772,0.7772,ACH-000876,Drug_643
0.9683,0.9683,ACH-000876,Drug_883
0.4616,0.4616,ACH-000876,Drug_614
0.8619,0.8619,ACH-000876,Drug_802
0.9057,0.9057,ACH-000876,Drug_435
0.8118,0.8118,ACH-000876,Drug_665
0.8352,0.8352,ACH-000876,Drug_1005
0.994,0.994,ACH-000876,Drug_1040
0.9267,0.9267,ACH-000877,Drug_749
0.8296,0.8296,ACH-000877,Drug_1326
0.5412,0.5412,ACH-000877,Drug_490
0.8516,0.8516,ACH-000877,Drug_558
0.6417,0.6417,ACH-000877,Drug_195
0.9074,0.9074,ACH-000877,Drug_1087
0.8709,0.8709,ACH-000877,Drug_768
0.4296,0.4296,ACH-000877,Drug_1127
1.0,1.0,ACH-000877,Drug_685
0.9468,0.9468,ACH-000877,Drug_413
0.9763,0.9763,ACH-000877,Drug_564
0.799,0.799,ACH-000877,Drug_870
0.8308,0.8308,ACH-000877,Drug_1520
0.9654,0.9654,ACH-000877,Drug_643
0.8459,0.8459,ACH-000877,Drug_883
0.7308,0.7308,ACH-000877,Drug_614
0.9739,0.9739,ACH-000877,Drug_435
0.9532,0.9532,ACH-000877,Drug_1507
0.8299,0.8299,ACH-000877,Drug_665
0.9453,0.9453,ACH-000877,Drug_1005
0.9418,0.9418,ACH-000877,Drug_1040
0.8425,0.8425,ACH-000878,Drug_749
0.4542,0.4542,ACH-000878,Drug_490
0.8308,0.8308,ACH-000878,Drug_558
0.6947,0.6947,ACH-000878,Drug_195
0.7903,0.7903,ACH-000878,Drug_1279
0.8532,0.8532,ACH-000878,Drug_768
0.4465,0.4465,ACH-000878,Drug_1127
0.8326,0.8326,ACH-000878,Drug_685
0.781,0.781,ACH-000878,Drug_870
0.8171,0.8171,ACH-000878,Drug_1520
0.8099,0.8099,ACH-000878,Drug_643
0.8077,0.8077,ACH-000878,Drug_802
0.9452,0.9452,ACH-000878,Drug_435
0.9398,0.9398,ACH-000878,Drug_1507
0.9187,0.9187,ACH-000878,Drug_665
0.8811,0.8811,ACH-000878,Drug_1005
0.7886,0.7886,ACH-000879,Drug_749
0.708,0.708,ACH-000879,Drug_1326
0.4657,0.4657,ACH-000879,Drug_490
0.8459,0.8459,ACH-000879,Drug_558
0.4767,0.4767,ACH-000879,Drug_195
0.8194,0.8194,ACH-000879,Drug_1279
0.9456,0.9456,ACH-000879,Drug_685
0.8342,0.8342,ACH-000879,Drug_564
0.8016,0.8016,ACH-000879,Drug_1520
0.7302,0.7302,ACH-000879,Drug_643
0.8294,0.8294,ACH-000879,Drug_883
0.8984,0.8984,ACH-000879,Drug_802
0.8315,0.8315,ACH-000879,Drug_435
0.8925,0.8925,ACH-000879,Drug_1507
0.8189,0.8189,ACH-000879,Drug_665
0.8238,0.8238,ACH-000879,Drug_1005
0.8672,0.8672,ACH-000879,Drug_1040
0.822,0.822,ACH-000885,Drug_749
0.8176,0.8176,ACH-000885,Drug_1326
0.5493,0.5493,ACH-000885,Drug_195
0.8006,0.8006,ACH-000885,Drug_1279
0.817,0.817,ACH-000885,Drug_1087
0.8434,0.8434,ACH-000885,Drug_768
0.3781,0.3781,ACH-000885,Drug_1127
0.8747,0.8747,ACH-000885,Drug_685
0.955,0.955,ACH-000885,Drug_413
0.5785,0.5785,ACH-000885,Drug_870
0.7634,0.7634,ACH-000885,Drug_1520
0.7412,0.7412,ACH-000885,Drug_643
0.8361,0.8361,ACH-000885,Drug_883
0.453,0.453,ACH-000885,Drug_614
0.8187,0.8187,ACH-000885,Drug_802
0.7633,0.7633,ACH-000885,Drug_665
0.8324,0.8324,ACH-000886,Drug_749
0.7947,0.7947,ACH-000886,Drug_1326
0.4258,0.4258,ACH-000886,Drug_490
0.9912,0.9912,ACH-000886,Drug_558
0.5934,0.5934,ACH-000886,Drug_895
0.8517,0.8517,ACH-000886,Drug_1279
0.6648,0.6648,ACH-000886,Drug_1087
0.8626,0.8626,ACH-000886,Drug_768
0.4706,0.4706,ACH-000886,Drug_1127
0.865,0.865,ACH-000886,Drug_685
0.8423,0.8423,ACH-000886,Drug_413
0.9332,0.9332,ACH-000886,Drug_564
0.7927,0.7927,ACH-000886,Drug_870
0.7673,0.7673,ACH-000886,Drug_1520
0.826,0.826,ACH-000886,Drug_643
0.8991,0.8991,ACH-000886,Drug_883
0.5935,0.5935,ACH-000886,Drug_614
0.8755,0.8755,ACH-000886,Drug_802
0.8798,0.8798,ACH-000886,Drug_435
0.9928,0.9928,ACH-000886,Drug_1507
0.8515,0.8515,ACH-000886,Drug_665
0.823,0.823,ACH-000886,Drug_1005
0.972,0.972,ACH-000886,Drug_1040
0.8046,0.8046,ACH-000888,Drug_749
0.6861,0.6861,ACH-000888,Drug_1326
0.9782,0.9782,ACH-000888,Drug_558
0.6954,0.6954,ACH-000888,Drug_195
0.7621,0.7621,ACH-000888,Drug_1087
0.7947,0.7947,ACH-000888,Drug_768
0.4427,0.4427,ACH-000888,Drug_1127
0.7668,0.7668,ACH-000888,Drug_685
0.8325,0.8325,ACH-000888,Drug_413
0.7491,0.7491,ACH-000888,Drug_870
0.8143,0.8143,ACH-000888,Drug_1520
0.8341,0.8341,ACH-000888,Drug_643
0.8505,0.8505,ACH-000888,Drug_883
0.9651,0.9651,ACH-000888,Drug_802
0.827,0.827,ACH-000888,Drug_435
0.8649,0.8649,ACH-000888,Drug_1507
0.7935,0.7935,ACH-000888,Drug_665
0.8693,0.8693,ACH-000889,Drug_1326
0.4079,0.4079,ACH-000889,Drug_490
0.7692,0.7692,ACH-000889,Drug_558
0.5863,0.5863,ACH-000889,Drug_895
0.958,0.958,ACH-000889,Drug_1279
0.8354,0.8354,ACH-000889,Drug_768
0.2919,0.2919,ACH-000889,Drug_1127
0.7375,0.7375,ACH-000889,Drug_413
0.9762,0.9762,ACH-000889,Drug_564
0.8182,0.8182,ACH-000889,Drug_870
0.6452,0.6452,ACH-000889,Drug_1520
0.9017,0.9017,ACH-000889,Drug_643
0.8423,0.8423,ACH-000889,Drug_883
0.6101,0.6101,ACH-000889,Drug_614
0.7375,0.7375,ACH-000889,Drug_802
0.8062,0.8062,ACH-000889,Drug_435
0.959,0.959,ACH-000889,Drug_1507
0.9136,0.9136,ACH-000889,Drug_665
0.8021,0.8021,ACH-000889,Drug_1005
0.7763,0.7763,ACH-000889,Drug_1040
0.7683,0.7683,ACH-000890,Drug_749
0.5478,0.5478,ACH-000890,Drug_490
0.8472,0.8472,ACH-000890,Drug_558
0.6135,0.6135,ACH-000890,Drug_195
0.822,0.822,ACH-000890,Drug_1279
0.7121,0.7121,ACH-000890,Drug_1087
0.8918,0.8918,ACH-000890,Drug_768
0.5517,0.5517,ACH-000890,Drug_1127
0.767,0.767,ACH-000890,Drug_685
0.8306,0.8306,ACH-000890,Drug_413
0.8516,0.8516,ACH-000890,Drug_643
0.9704,0.9704,ACH-000890,Drug_883
0.6957,0.6957,ACH-000890,Drug_614
0.8757,0.8757,ACH-000890,Drug_802
0.971,0.971,ACH-000890,Drug_435
0.9071,0.9071,ACH-000890,Drug_1507
0.819,0.819,ACH-000890,Drug_665
0.8229,0.8229,ACH-000890,Drug_1005
0.8927,0.8927,ACH-000890,Drug_1040
0.8302,0.8302,ACH-000893,Drug_749
0.928,0.928,ACH-000893,Drug_1326
0.4675,0.4675,ACH-000893,Drug_490
0.9308,0.9308,ACH-000893,Drug_558
0.6803,0.6803,ACH-000893,Drug_195
0.9529,0.9529,ACH-000893,Drug_1279
0.9544,0.9544,ACH-000893,Drug_1087
0.9478,0.9478,ACH-000893,Drug_768
0.5157,0.5157,ACH-000893,Drug_1127
0.931,0.931,ACH-000893,Drug_685
0.839,0.839,ACH-000893,Drug_413
0.9694,0.9694,ACH-000893,Drug_564
0.8903,0.8903,ACH-000893,Drug_1520
0.9134,0.9134,ACH-000893,Drug_802
0.9034,0.9034,ACH-000893,Drug_435
0.9684,0.9684,ACH-000893,Drug_1507
0.9275,0.9275,ACH-000893,Drug_665
0.9314,0.9314,ACH-000893,Drug_1005
0.85,0.85,ACH-000893,Drug_1040
0.7616,0.7616,ACH-000900,Drug_749
0.8279,0.8279,ACH-000900,Drug_1326
0.4958,0.4958,ACH-000900,Drug_490
0.7029,0.7029,ACH-000900,Drug_195
0.7495,0.7495,ACH-000900,Drug_1279
0.7332,0.7332,ACH-000900,Drug_1087
0.8585,0.8585,ACH-000900,Drug_768
0.3271,0.3271,ACH-000900,Drug_1127
0.8636,0.8636,ACH-000900,Drug_685
0.789,0.789,ACH-000900,Drug_564
0.7098,0.7098,ACH-000900,Drug_870
0.8132,0.8132,ACH-000900,Drug_1520
0.7801,0.7801,ACH-000900,Drug_643
0.9852,0.9852,ACH-000900,Drug_883
0.8401,0.8401,ACH-000900,Drug_802
0.8238,0.8238,ACH-000900,Drug_435
0.8965,0.8965,ACH-000900,Drug_1507
0.8776,0.8776,ACH-000900,Drug_1005
0.8259,0.8259,ACH-000905,Drug_1326
0.4646,0.4646,ACH-000905,Drug_490
0.8076,0.8076,ACH-000905,Drug_558
0.5341,0.5341,ACH-000905,Drug_195
0.9373,0.9373,ACH-000905,Drug_1279
0.7801,0.7801,ACH-000905,Drug_1087
0.2625,0.2625,ACH-000905,Drug_1127
0.9002,0.9002,ACH-000905,Drug_685
0.8121,0.8121,ACH-000905,Drug_413
0.8431,0.8431,ACH-000905,Drug_564
0.719,0.719,ACH-000905,Drug_870
0.7288,0.7288,ACH-000905,Drug_1520
0.791,0.791,ACH-000905,Drug_643
0.7186,0.7186,ACH-000905,Drug_883
0.5391,0.5391,ACH-000905,Drug_614
0.8574,0.8574,ACH-000905,Drug_802
0.7311,0.7311,ACH-000905,Drug_435
0.9836,0.9836,ACH-000905,Drug_1507
0.8303,0.8303,ACH-000905,Drug_665
0.8742,0.8742,ACH-000905,Drug_1005
0.9284,0.9284,ACH-000905,Drug_1040
0.8805,0.8805,ACH-000906,Drug_749
0.9479,0.9479,ACH-000906,Drug_1326
0.4588,0.4588,ACH-000906,Drug_490
0.8171,0.8171,ACH-000906,Drug_1279
0.6265,0.6265,ACH-000906,Drug_1087
0.4398,0.4398,ACH-000906,Drug_1127
0.7351,0.7351,ACH-000906,Drug_685
0.8603,0.8603,ACH-000906,Drug_564
0.73,0.73,ACH-000906,Drug_870
0.9608,0.9608,ACH-000906,Drug_1520
0.8374,0.8374,ACH-000906,Drug_643
0.9601,0.9601,ACH-000906,Drug_883
0.67,0.67,ACH-000906,Drug_614
0.9278,0.9278,ACH-000906,Drug_802
0.9706,0.9706,ACH-000906,Drug_435
0.8434,0.8434,ACH-000906,Drug_1507
1.0,1.0,ACH-000906,Drug_665
0.9282,0.9282,ACH-000906,Drug_1005
0.9396,0.9396,ACH-000906,Drug_1040
0.7643,0.7643,ACH-000910,Drug_749
0.3421,0.3421,ACH-000910,Drug_490
0.5095,0.5095,ACH-000910,Drug_895
0.5685,0.5685,ACH-000910,Drug_195
0.8516,0.8516,ACH-000910,Drug_1279
0.8638,0.8638,ACH-000910,Drug_768
0.3666,0.3666,ACH-000910,Drug_1127
0.8501,0.8501,ACH-000910,Drug_685
0.8473,0.8473,ACH-000910,Drug_413
0.8597,0.8597,ACH-000910,Drug_564
0.7282,0.7282,ACH-000910,Drug_870
0.8118,0.8118,ACH-000910,Drug_643
0.8758,0.8758,ACH-000910,Drug_883
0.3915,0.3915,ACH-000910,Drug_614
0.8424,0.8424,ACH-000910,Drug_802
0.983,0.983,ACH-000910,Drug_1507
0.8361,0.8361,ACH-000910,Drug_665
0.8916,0.8916,ACH-000910,Drug_1005
0.839,0.839,ACH-000910,Drug_1040
0.865,0.865,ACH-000911,Drug_749
0.8034,0.8034,ACH-000911,Drug_1326
0.4999,0.4999,ACH-000911,Drug_490
0.8087,0.8087,ACH-000911,Drug_558
0.4691,0.4691,ACH-000911,Drug_895
0.524,0.524,ACH-000911,Drug_195
0.9295,0.9295,ACH-000911,Drug_1279
0.7187,0.7187,ACH-000911,Drug_1087
0.9227,0.9227,ACH-000911,Drug_768
0.2365,0.2365,ACH-000911,Drug_1127
0.78,0.78,ACH-000911,Drug_685
0.8408,0.8408,ACH-000911,Drug_413
0.5774,0.5774,ACH-000911,Drug_614
0.9774,0.9774,ACH-000911,Drug_802
0.7309,0.7309,ACH-000911,Drug_435
0.9115,0.9115,ACH-000911,Drug_1507
0.8312,0.8312,ACH-000911,Drug_665
0.8201,0.8201,ACH-000911,Drug_1005
0.8107,0.8107,ACH-000911,Drug_1040
0.842,0.842,ACH-000912,Drug_1326
0.793,0.793,ACH-000912,Drug_558
0.5037,0.5037,ACH-000912,Drug_895
0.9751,0.9751,ACH-000912,Drug_1279
0.747,0.747,ACH-000912,Drug_768
0.3317,0.3317,ACH-000912,Drug_1127
0.7765,0.7765,ACH-000912,Drug_685
0.7274,0.7274,ACH-000912,Drug_413
0.8483,0.8483,ACH-000912,Drug_564
0.6427,0.6427,ACH-000912,Drug_870
0.6479,0.6479,ACH-000912,Drug_1520
0.684,0.684,ACH-000912,Drug_643
0.9369,0.9369,ACH-000912,Drug_802
0.832,0.832,ACH-000912,Drug_1507
0.7707,0.7707,ACH-000912,Drug_1005
0.8742,0.8742,ACH-000912,Drug_1040
0.7428,0.7428,ACH-000913,Drug_749
0.836,0.836,ACH-000913,Drug_1326
0.4644,0.4644,ACH-000913,Drug_490
0.3714,0.3714,ACH-000913,Drug_195
0.5194,0.5194,ACH-000913,Drug_1279
0.8114,0.8114,ACH-000913,Drug_1087
0.3288,0.3288,ACH-000913,Drug_1127
